WBRatio,OPC,PPC,DAYS,CO2,STRENGTH
0.4533437,168.00467,286.04294,32.513474,0.09123841,39.448124
0.4443198,241.68315,228.67761,33.356857,0.10247016,41.87415
0.4477148,243.78171,271.6936,31.232677,0.09318454,40.574387
0.43230596,202.98483,238.09094,37.45563,0.103728436,45.936974
0.45749283,236.12045,280.96414,34.591465,0.10317848,40.587494
0.4515471,227.48727,214.65846,32.690308,0.106838785,39.416496
0.43074894,207.16423,258.8257,34.098633,0.078373805,42.626686
0.45010504,235.70982,259.12244,32.427753,0.09123515,40.92366
0.4486794,229.88039,242.56757,34.203342,0.10304302,39.92255
0.45040703,219.11919,275.22968,31.5928,0.104764745,39.117836
0.4489469,238.10724,227.6821,32.29188,0.10331632,40.930202
0.43482733,249.13744,285.59003,33.427837,0.09262626,39.77608
0.43834773,265.5876,245.15323,33.2574,0.11052342,40.379528
0.44265777,250.4732,239.72647,35.975235,0.09881257,41.585064
0.44139442,201.47758,261.50006,34.349667,0.086828254,42.06347
0.44170165,228.80391,223.38145,33.739285,0.101898864,42.46181
0.4477532,240.38281,220.78932,32.83644,0.10288815,39.440144
0.44111317,235.12128,269.2358,33.841984,0.09899713,40.257328
0.44019923,204.19275,279.07056,32.81657,0.09123193,40.367775
0.4489161,239.59488,268.20758,32.669437,0.11277276,39.70954
0.45649457,235.3519,242.57744,31.020506,0.1064188,38.81081
0.45176387,253.05783,241.4809,32.033287,0.107517436,43.058475
0.4445305,241.69868,256.2391,30.9047,0.10391717,41.123425
0.4435112,210.84563,204.93996,32.67448,0.10397203,44.380386
0.43684,189.14069,225.71242,33.959015,0.09165315,44.120907
0.4585971,225.60127,213.75832,37.018547,0.11940942,39.248405
0.4553677,245.53264,253.70413,32.409107,0.11290133,39.583557
0.4504025,247.61702,254.90189,32.3803,0.111744665,41.82617
0.4546484,306.7535,262.85345,34.431255,0.11308126,38.944843
0.44568148,232.0624,236.64754,33.995243,0.112379335,39.186687
0.43530837,183.2516,275.80624,35.879887,0.09586814,40.87103
0.44195324,242.96075,235.12198,30.038208,0.118020035,41.929237
0.4451068,243.59679,264.5557,32.808685,0.096490145,39.36895
0.43915862,263.45358,276.01743,32.157066,0.08962312,44.44003
0.44932055,228.20447,247.48798,30.367744,0.105208755,39.14291
0.44661912,228.5846,239.74486,33.472183,0.114680864,39.96429
0.45051113,286.584,259.16046,32.159843,0.10531268,40.86888
0.45179892,256.7848,218.48152,32.58615,0.11524435,36.930523
0.43615228,246.4985,284.04028,31.371574,0.10786009,41.004128
0.44700846,236.00897,270.24686,33.977615,0.09426163,39.730873
0.45450124,187.03659,242.79091,33.131813,0.09119065,39.947285
0.4520606,233.73694,260.976,30.068726,0.109558046,37.63881
0.44950423,215.34763,221.09607,33.76956,0.10330065,39.157753
0.43960294,280.52148,253.68594,32.925735,0.11192695,40.230366
0.43384248,206.17986,300.37488,35.622032,0.08899973,42.570427
0.4599909,222.75475,243.7298,33.131718,0.10845158,37.69472
0.4521091,195.9682,266.76874,32.701794,0.09639727,39.810455
0.44654745,279.90616,282.8822,33.759907,0.10016394,40.854294
0.4588217,207.50473,271.0296,33.314754,0.09872268,40.183903
0.44292468,175.56454,241.50671,36.39198,0.09942257,38.40402
0.4449671,240.6389,236.47527,34.175484,0.120146155,35.97155
0.44769302,276.52618,227.77457,33.830788,0.106579676,40.384113
0.45487347,237.63464,255.40768,34.169212,0.10263654,40.655224
0.44722718,203.0439,251.34966,35.71696,0.1041687,41.237984
0.44076833,223.9046,247.46974,33.503643,0.102138594,40.578697
0.43909773,204.98878,234.47578,34.694057,0.10617161,43.68237
0.4463387,274.05386,262.87485,32.055332,0.10464515,38.18653
0.45813626,210.7832,256.65988,35.49307,0.09726313,40.17569
0.44937634,250.15349,253.87079,36.068142,0.118792415,35.326332
0.44993234,259.64798,213.13423,33.984123,0.110605024,41.216568
0.45026296,230.86592,233.3267,34.055775,0.10881455,37.47795
0.44111434,262.92896,247.36414,31.445084,0.10103102,41.19474
0.45320997,285.8749,280.79022,34.11519,0.108369544,40.93128
0.45098338,189.69705,247.44218,37.533794,0.09807861,42.816105
0.46329278,224.554,283.84973,36.951363,0.115469456,40.177895
0.44706565,249.34045,267.0995,32.53213,0.10300932,38.503807
0.45295867,219.28038,252.23631,34.010242,0.100171424,39.82818
0.4419168,211.52661,221.02805,32.40328,0.10768616,37.139446
0.4395934,256.2274,254.30054,31.697691,0.10632392,39.522827
0.44992042,251.46138,261.0957,30.716866,0.10473423,39.708622
0.4458138,208.43231,237.67172,33.089382,0.109095946,41.190254
0.45159397,239.85474,246.05806,33.049297,0.09807174,43.388412
0.45726204,223.11818,248.69244,32.427753,0.10192778,39.622864
0.4538774,216.77353,254.4309,33.102238,0.10411964,41.768147
0.4497818,263.97104,296.75513,33.74859,0.105791666,39.79369
0.45094714,233.2857,263.12537,33.740997,0.09517868,40.297607
0.4299069,223.33253,311.30832,34.31284,0.08957532,46.669273
0.45648393,233.92912,245.99832,31.613642,0.10770836,38.251553
0.45803246,203.02211,251.55774,33.84654,0.099180736,40.165104
0.44909292,266.46298,251.30362,32.023922,0.10478179,39.747135
0.45045966,251.25334,242.63719,33.483154,0.09877901,43.327213
0.44575292,244.29602,271.27518,33.089397,0.1038306,38.396652
0.46046194,233.66058,245.04173,33.536266,0.107224606,39.636284
0.44822034,253.64429,243.12817,33.663734,0.10351,41.222603
0.43620318,250.62454,281.40253,32.650043,0.09238046,39.498642
0.45344052,218.12747,217.2082,33.259468,0.11026032,39.878086
0.43426985,210.4494,264.1837,34.075947,0.0972291,39.804916
0.45876098,260.6659,271.35022,31.148108,0.11705215,39.98524
0.459944,202.46658,250.5591,35.804226,0.09808369,42.225964
0.44958076,236.80199,269.15823,34.312405,0.0939412,42.541782
0.44804984,197.69434,279.5742,36.697838,0.10012327,39.326668
0.44630203,219.75127,225.77296,31.376272,0.10002424,40.839382
0.4558839,246.45898,257.0179,34.192917,0.11196463,38.96699
0.45067686,244.29239,224.09958,34.044395,0.101289466,39.11859
0.45072502,261.8664,262.54773,32.8534,0.09451483,40.399864
0.4348051,249.92393,242.83125,33.856583,0.11224495,41.15237
0.45386705,231.30882,269.90695,31.778687,0.10450481,40.4669
0.4618399,261.54828,246.36717,33.37322,0.11267805,38.840843
0.4494706,238.28868,226.39966,32.184307,0.105140075,38.92927
0.4497981,234.1689,250.66954,30.07407,0.10671501,39.023148
0.44803157,254.2944,268.38116,36.062565,0.11136725,38.95355
0.44191676,242.96652,258.45682,31.34763,0.10399558,41.755127
0.44948712,220.25742,239.86269,32.66759,0.09903072,39.9655
0.44425678,212.01028,248.1288,33.382427,0.099451706,43.635544
0.44378448,223.70924,228.86967,33.343746,0.108433366,42.401363
0.43879423,155.29733,241.58096,39.10718,0.09598782,43.37702
0.45114493,216.65848,240.50063,32.822727,0.09070258,41.50223
0.4438545,231.48378,262.74973,32.88738,0.10898503,40.63407
0.45069093,229.64395,261.67123,30.331188,0.10775404,39.224186
0.45091358,243.73665,270.05048,33.03003,0.10806106,40.42997
0.44055358,195.4642,297.48846,34.700752,0.10284088,38.555695
0.45077404,225.15628,243.45009,31.824837,0.10205431,39.346436
0.45890778,234.4798,261.36786,33.606335,0.10412438,39.615055
0.4543844,240.94049,273.91443,34.011837,0.10597892,39.471344
0.45205173,222.84935,266.46506,31.961412,0.10954709,39.018692
0.44674787,241.96594,269.4175,33.040916,0.10267191,41.71369
0.4429292,218.00812,285.8095,34.524555,0.09512657,39.832237
0.44871974,243.80519,273.87656,32.567657,0.10235663,39.51274
0.4434597,233.03976,219.99054,32.29872,0.11442491,39.51257
0.45046836,222.45815,266.09857,32.06601,0.10560043,40.005676
0.4506042,243.10968,243.56726,34.417465,0.10197648,39.344616
0.43803102,234.73451,241.48792,34.83132,0.10132389,44.250294
0.45007747,251.40562,257.70456,34.964897,0.10311575,39.42244
0.45173138,251.67221,230.76971,32.30404,0.10296335,39.883366
0.4538444,271.87378,238.8106,33.961903,0.11387305,44.170204
0.44493595,212.94078,215.16673,37.278683,0.10304999,38.70424
0.4529016,268.1194,247.81789,32.650204,0.10446823,40.23304
